grid_i,lat,lon,breadcrumb_count,n_routes
32520,41.60395258672094,-74.55377239024392,369.0,1
32819,41.59770675051546,-74.53888836494842,97.0,1
37980,42.40517533801915,-74.30939824313103,313.0,1
38881,42.41757337305389,-74.27925945449104,167.0,1
48380,41.07073326153847,-73.84779495673078,104.0,1
48679,41.06210675,-73.83679435625,16.0,1
48680,41.073043161293356,-73.83113821387066,1067.0,11
52369,42.26086607755102,-73.6660595591837,49.0,1
52669,42.2625994875,-73.66450893392857,56.0,1
53876,42.35519678188076,-73.60226700068804,436.0,2
54176,42.360729000000006,-73.59816177317073,41.0,2
54177,42.36480320439815,-73.59333854143517,432.0,2
54477,42.37359274736843,-73.5827768276316,76.0,1
54478,42.37777443464569,-73.57578421259842,127.0,1
54778,42.38238435999998,-73.57025118499999,60.0,1
40632,41.77240073684211,-74.18760315789476,19.0,1
51114,41.531449715789456,-73.72135686447365,76.0,1
51414,41.53044547230768,-73.7124013230769,130.0,2
51713,41.518000216216215,-73.69328623783784,37.0,2
51714,41.522851704,-73.69937462266667,225.0,2
52011,41.49072889000001,-73.67964073333333,30.0,2
52012,41.499027486422,-73.68286932587155,545.0,2
52013,41.51104462704627,-73.68621159039145,281.0,2
52310,41.47172151308902,-73.66795284554972,191.0,2
52311,41.48396995354838,-73.6756592283871,155.0,2
52607,41.433462565891475,-73.6577933604651,129.0,1
52608,41.444964252469134,-73.66325295925925,162.0,1
52609,41.45895638019798,-73.66205810742575,202.0,1
52610,41.46885886589147,-73.66148609457365,129.0,1
52907,41.4274072690909,-73.64911313454544,55.0,1
54104,41.39203025317795,-73.59337050932207,472.0,2
54402,41.36674770526315,-73.57578685894737,95.0,1
54403,41.378188018894,-73.58028991152077,217.0,1
54404,41.38552955245902,-73.5801621122951,244.0,2
54700,41.33931051489362,-73.56245098723403,94.0,1
54701,41.35157930107527,-73.56822660806453,186.0,1
54702,41.359783895454534,-73.57040501818183,44.0,1
54999,41.32943699247311,-73.54788905806453,93.0,1
55000,41.33361466444445,-73.55364608074079,135.0,1
55299,41.32512019774012,-73.53715546440681,177.0,1
55598,41.314546784722225,-73.5232151506944,144.0,1
55599,41.31908898653846,-73.52978131923079,52.0,1
55897,41.301233544,-73.50627642799998,75.0,1
55898,41.308537480530994,-73.5130719884956,113.0,1
56195,41.272219278832125,-73.49634693284673,137.0,1
56196,41.28449026279071,-73.49929294069766,258.0,1
56197,41.29337964183673,-73.50355045918369,98.0,1
56492,41.23188312499998,-73.48101209464288,112.0,1
56493,41.24584947229728,-73.4861678216216,148.0,1
56494,41.25726016842103,-73.48816292894738,114.0,1
56495,41.26605594333333,-73.49022036666665,30.0,1
56791,41.21717830579711,-73.47331299130434,138.0,1
56792,41.22533065185185,-73.47766381481482,27.0,1
57090,41.20402215304879,-73.45370781768295,164.0,1
57091,41.21149604,-73.46246435500001,20.0,1
57388,41.17790269166665,-73.44022759166667,132.0,1
57389,41.18950022816092,-73.44287911954018,174.0,1
57390,41.198112744999996,-73.45051388499999,20.0,1
57686,41.15564686500001,-73.42848744999999,60.0,1
57687,41.164407896428585,-73.43393046607142,112.0,1
57688,41.1711200125,-73.43792724999999,8.0,1
57986,41.15587815106383,-73.4228544,47.0,1
44754,40.72459424842454,-74.00598539983416,1206.0,7
44755,40.733976435610465,-74.00850106792632,2064.0,7
44756,40.74921696573474,-74.00795661612486,1538.0,8
44757,40.76016120793432,-74.00274797236663,1462.0,15
45057,40.76564650896058,-73.99763282575526,1953.0,15
45058,40.77637487225774,-73.99101432219383,3911.0,17
45059,40.783128986363636,-73.98692831493508,308.0,15
45359,40.78929645494887,-73.98169943571288,5183.0,20
45360,40.79895401038812,-73.9753609890411,1752.0,20
45660,40.805114378837125,-73.97010569353556,2769.0,20
45661,40.81482778558558,-73.96361677365414,4551.0,23
45961,40.820915463567694,-73.9576905292853,1721.0,23
45962,40.82911691274618,-73.95248317427132,6347.0,23
45963,40.83818181583235,-73.94818981740396,1718.0,23
46263,40.84458740675443,-73.94247156479676,6988.0,25
46264,40.853946544773144,-73.9405968766904,4496.0,25
46265,40.86396166337079,-73.93357511213482,445.0,9
46565,40.86805779017555,-73.92860080782265,3247.0,9
46865,40.87295368376723,-73.91338593711077,1959.0,8
46866,40.88093252637679,-73.9103359049275,690.0,8
47166,40.8847192965307,-73.89985979437841,3113.0,9
48979,41.05659770424698,-73.82034356648825,2802.0,11
49985,42.4777136,-73.7823855,1.0,1
22933,41.779764157142864,-74.98489647386363,616.0,1
22934,41.79311766917564,-74.98341332998804,837.0,1
23231,41.7590305,-74.963390225,4.0,1
23232,41.764577806227116,-74.96602682014657,273.0,1
23233,41.779958572151884,-74.96608884388186,237.0,1
23234,41.79227904981202,-74.96981879454893,532.0,1
23531,41.75743790106949,-74.95419717593582,187.0,1
23532,41.76596942680968,-74.95317121823058,373.0,1
23533,41.77306853636363,-74.95038462727274,11.0,1
23534,41.79560284803315,-74.95707170476192,483.0,2
23833,41.77529970104713,-74.94148467068067,191.0,1
23834,41.79441170957645,-74.94248025709024,543.0,2
23835,41.79958526545456,-74.93929287999998,55.0,1
24132,41.76616389307693,-74.93071657461539,390.0,1
24431,41.75740680081301,-74.91355969959352,246.0,1
24432,41.765917265530305,-74.91786277727272,264.0,2
24436,41.82025101173018,-74.91805732258067,341.0,1
24437,41.828212877884624,-74.91831313653846,104.0,1
24730,41.74366104919355,-74.89964075967742,124.0,1
24731,41.75279101419356,-74.90093850774196,310.0,1
24736,41.82370789562044,-74.90606089270071,137.0,1
24737,41.82971556805559,-74.89941170166676,360.0,1
25030,41.741612023255804,-74.89134430290697,172.0,1
25036,41.82524715753426,-74.88841249178084,219.0,1
25037,41.83006506120905,-74.89053427959696,397.0,1
25329,41.73011939885933,-74.87945444524715,263.0,1
25330,41.73615803538963,-74.877316126948,308.0,1
25337,41.83418064186046,-74.87638495930229,86.0,1
25630,41.741601315421676,-74.86051670481922,415.0,1
25636,41.82162130698326,-74.85865219888271,358.0,1
25637,41.83151762568425,-74.86147851515797,475.0,1
25928,41.717737221794884,-74.84545670128205,78.0,1
25929,41.72607971380598,-74.84632275485079,268.0,1
25930,41.73569659947643,-74.84915061518322,191.0,1
25936,41.81933767843138,-74.84970222980392,255.0,1
25937,41.82682964117647,-74.84302741176471,17.0,1
26228,41.715981121639345,-74.83391961573767,305.0,1
26229,41.723989608866994,-74.83176636059112,203.0,1
26237,41.83483663624455,-74.83624596462886,229.0,1
26529,41.72925869274612,-74.82573533367878,193.0,1
26530,41.73481685579712,-74.82103363768118,138.0,1
26830,41.7371615562814,-74.80596320904522,398.0,1
27130,41.74421814935066,-74.80111020129873,77.0,1
29235,41.80434535837837,-74.70005849864869,370.0,1
27399,41.32955973882354,-74.78664373411765,85.0,1
27400,41.33337573233535,-74.78061761497004,167.0,1
27700,41.339540173127766,-74.7688729810573,227.0,1
28001,41.34666360916033,-74.75452952442747,131.0,1
49097,42.628857236619716,-73.81365155492959,142.0,2
49397,42.630816550974004,-73.80686869545455,616.0,2
49697,42.63675825263159,-73.79200226140348,342.0,2
49997,42.63940491857144,-73.77932041333331,420.0,2
55030,41.74391666734694,-73.55824719795916,49.0,1
55031,41.75094602328244,-73.55439382328242,262.0,1
55032,41.76073034328357,-73.5473592880597,134.0,1
55332,41.76561003618422,-73.54485819342109,152.0,1
46678,42.38039070664454,-73.92565180232555,301.0,1
46679,42.39444484558822,-73.9302965702206,272.0,1
46680,42.40956592638193,-73.92843742738695,398.0,1
46684,42.4659255754717,-73.92157101320757,53.0,1
46685,42.47109661721855,-73.92360962980136,151.0,1
46971,42.287496933582126,-73.90864889813429,268.0,1
46980,42.4115888547619,-73.91551128869048,168.0,1
46981,42.42094031262461,-73.913710820598,301.0,1
46982,42.435275159215706,-73.91088775294115,255.0,1
46983,42.4477236595,-73.91002124049993,200.0,1
46984,42.45944753006992,-73.91356081958044,143.0,1
46985,42.47488552456142,-73.91335647105262,114.0,1
47272,42.298606574269016,-73.90307234678366,342.0,1
47275,42.34073504413408,-73.90262629273744,179.0,1
47277,42.361638310000004,-73.90518652,40.0,1
47285,42.47320908849559,-73.89968696814162,113.0,1
47584,42.46761120422534,-73.88252193661972,71.0,1
47585,42.46925099846155,-73.8890573,65.0,1
47884,42.46763631000001,-73.872824693,100.0,1
48184,42.467486843749974,-73.85965106339286,112.0,1
48467,42.23293024811321,-73.85107492830191,212.0,1
48484,42.463738333076925,-73.84625247076922,130.0,1
48784,42.464480622566384,-73.8324108584071,226.0,1
49084,42.4661197,-73.82168635970147,134.0,1
49085,42.46924307323944,-73.81582618274652,284.0,1
49374,42.32567044285715,-73.80443071020412,147.0,1
49385,42.47133124271357,-73.80719970351761,199.0,1
40910,41.468961560223065,-74.18199817620818,269.0,3
43611,41.4895780025974,-74.06322659090908,77.0,2
38511,41.48740761919193,-74.28938800606062,99.0,2
38512,41.49299702758621,-74.29264592758621,29.0,1
39408,41.438919324561404,-74.2479835877193,57.0,1
39708,41.442434405154636,-74.23517661855672,97.0,1
40006,41.41896234949495,-74.2208785878788,198.0,1
40007,41.427501538333345,-74.21710072999998,60.0,1
40008,41.44083930120481,-74.22134186506021,83.0,1
40306,41.418855629824556,-74.20493929532162,171.0,2
40606,41.417272309090905,-74.19806305519481,154.0,2
40608,41.444685879601984,-74.19777975671644,201.0,2
40609,41.45870334158879,-74.19398678364487,214.0,2
40909,41.46472362682927,-74.18467840731705,41.0,1
41513,41.514727189285715,-74.15784569285715,56.0,1
45358,40.77643497225612,-73.98167054047256,1312.0,7
45664,40.85555591740906,-73.96210113277654,2694.0,16
45964,40.85334352117804,-73.9542604444712,3735.0,16
45965,40.86952683726249,-73.95402064447573,2842.0,16
45966,40.88214795146819,-73.95306348974984,3678.0,16
46266,40.888046858870965,-73.94552640685482,248.0,6
46267,40.89683342325349,-73.94047268962076,1002.0,6
46268,40.90907009274107,-73.93560025904657,923.0,6
46269,40.920048474131285,-73.93595631563704,518.0,6
46569,40.926482397160235,-73.93058237160241,493.0,6
46570,40.93668372026515,-73.92651760227274,1056.0,6
46571,40.949284310537635,-73.92293502225797,930.0,6
46572,40.960229736895165,-73.92050898225806,496.0,6
46578,41.043220933333345,-73.92157852679738,153.0,1
46582,41.096111348869236,-73.92444939075713,1017.0,4
46583,41.10954760281825,-73.92553744509232,1029.0,5
46584,41.12371691062658,-73.9244924660458,2362.0,5
46585,41.13663724277879,-73.92884181352832,1094.0,5
46586,41.149346196987345,-73.92730638095237,1029.0,6
46872,40.96679280695067,-73.91830275605379,446.0,6
46873,40.97699182541437,-73.91463916666667,1086.0,6
46874,40.99048620710208,-73.91416063240325,1577.0,6
46875,41.00333357289636,-73.91309409596987,2258.0,6
46876,41.01606768972503,-73.91282037163532,1382.0,6
47467,40.89634894446579,-73.88812184440178,1563.0,7
47468,40.90947081684494,-73.88518413903742,2244.0,9
47469,40.921549127961576,-73.88146689199574,937.0,9
47767,40.90171692953367,-73.87281761917103,193.0,1
47768,40.9031099775,-73.87722257250002,40.0,1
47769,40.92819990711864,-73.87870345796613,295.0,9
47770,40.93587741157233,-73.87207461496854,1590.0,9
47771,40.955726917602995,-73.86674493220974,267.0,9
47772,40.96286894101092,-73.86952982469845,1741.0,9
47773,40.97703563622583,-73.86759739147939,1913.0,9
48070,40.94253351955085,-73.86229223844121,757.0,9
48071,40.94975952912873,-73.85903416783701,2307.0,9
48073,40.9831945625,-73.86593766249999,8.0,5
48074,40.98998614394836,-73.86336295648199,1859.0,10
48075,41.00226236981818,-73.85589854321213,1650.0,10
48375,41.00903540297398,-73.85238973011151,269.0,10
48376,41.01669779930516,-73.84803384111176,1727.0,10
48377,41.0299990706767,-73.8422977459225,1729.0,10
48677,41.03659331406249,-73.83924918437499,64.0,10
48678,41.043526582999995,-73.83356972609526,2100.0,10
48978,41.04940318644068,-73.82502287932202,295.0,10
48980,41.06646257830759,-73.82126131464071,1489.0,10
31981,42.41703407122303,-74.57927854748202,139.0,1
32281,42.42153241117022,-74.57254691968085,188.0,1
34322,41.634382446820815,-74.47438011560692,173.0,2
51995,41.27540633166024,-73.67966095675676,259.0,5
51996,41.28067299663864,-73.68004588613445,238.0,5
52294,41.25891207698598,-73.67030183574767,856.0,5
52295,41.26924491547617,-73.6775912517857,336.0,5
52296,41.287312917275734,-73.67779579401993,301.0,5
52297,41.29834012125435,-73.67444300191639,574.0,5
52298,41.30994390687831,-73.66880856084654,378.0,5
52303,41.38075531951219,-73.66568244390244,41.0,5
52305,41.41080942321428,-73.66604341964285,56.0,5
52586,41.15211417766498,-73.65701275228427,394.0,5
52587,41.16410816690518,-73.65801475420395,559.0,5
52588,41.17743038061749,-73.65587612778734,583.0,5
52589,41.184368163636364,-73.65262997878789,33.0,5
52591,41.21896844616542,-73.65674511744363,665.0,6
52592,41.22902092009134,-73.65639861415524,438.0,5
52593,41.24649390607246,-73.65796907698333,1021.0,5
52594,41.25161812317073,-73.6650553219512,82.0,5
52598,41.3165078,-73.6645342096154,104.0,5
52599,41.32420420285713,-73.6582097279221,770.0,5
52600,41.339016910344824,-73.65820509146141,609.0,5
52601,41.350908054408066,-73.6628216881612,794.0,5
52602,41.364744543992245,-73.66229850426359,516.0,5
52603,41.37738186130653,-73.6644001407035,398.0,5
52604,41.39078969678571,-73.66375740535713,560.0,5
52605,41.4041871725131,-73.66360701570682,382.0,5
52885,41.1413000390625,-73.63981123085938,256.0,5
52886,41.14821479141532,-73.6461677475638,431.0,5
52889,41.19094188453609,-73.64585172542954,582.0,5
52890,41.20474218614271,-73.6456739081696,967.0,6
52891,41.21222224022347,-73.65064831843578,179.0,6
53184,41.12301135102741,-73.63235453356167,584.0,5
53185,41.135197757336954,-73.63808466249999,368.0,5
53483,41.11082437946428,-73.61722721815474,672.0,5
53484,41.119093203921565,-73.6209745877451,204.0,5
53781,41.08696888675078,-73.6001933126183,317.0,5
53782,41.09671006981519,-73.60334713819303,487.0,5
53783,41.10669317068965,-73.6079329189655,116.0,6
54079,41.062152605952384,-73.58605290595237,84.0,5
54080,41.07121472625483,-73.58872747631915,777.0,5
54081,41.08050469115044,-73.59509630176994,339.0,5
54379,41.05778270846906,-73.57896312790443,921.0,5
54679,41.05959273399999,-73.56424096957144,700.0,5
54979,41.063178183870974,-73.55834908387097,31.0,5
54980,41.0669175427116,-73.5505797926332,1276.0,6
43909,41.45907723639345,-74.0454841432787,305.0,1
44210,41.46560770361447,-74.03074057228918,83.0,1
44505,41.40731193287671,-74.01352010273972,73.0,1
44507,41.426333046739124,-74.02385256467393,184.0,1
44805,41.40931617908906,-74.01010186853013,483.0,1
53276,42.355693817777784,-73.63472341333335,90.0,1
53277,42.364251689090906,-73.62769878363636,55.0,1
53576,42.36060551176471,-73.61296965294117,17.0,1
53577,42.364955480916024,-73.61843838015267,131.0,1
33427,41.69677981743121,-74.51895236544337,327.0,1
52301,41.34877828333333,-73.667239474359,234.0,3
55279,41.05743161913877,-73.54341428181817,627.0,3
55280,41.06374756666667,-73.54498146666666,18.0,3
47167,40.89520368764259,-73.89740593574145,526.0,4
54166,42.216279851813475,-73.59415770051812,193.0,3
54465,42.20078189,-73.58515369,10.0,3
54467,42.23455499291263,-73.576663653301,1030.0,6
54468,42.24118323399999,-73.584929752,50.0,6
54767,42.23026632448454,-73.56852266404643,776.0,6
55067,42.231892902152644,-73.55113956183953,511.0,3
55367,42.234917196428576,-73.53828617575763,924.0,3
55667,42.2396920765625,-73.53036059374999,192.0,3
56268,42.25188160454545,-73.50178766875,176.0,4
56269,42.261162766709155,-73.4957536952806,784.0,4
56564,42.193194822676574,-73.48386088017345,807.0,7
56565,42.207892353282844,-73.48039516717172,396.0,3
56566,42.220137266065,-73.48205532509027,554.0,3
56567,42.23504946634053,-73.48643617612527,1022.0,3
56568,42.242803607142854,-73.48525930699084,658.0,3
56569,42.26447159008546,-73.48610011641027,585.0,4
56868,42.24419526494023,-73.4714978071713,251.0,3
56869,42.26121018035715,-73.47192944047622,504.0,4
57168,42.2487780904762,-73.46125863333333,420.0,3
57169,42.255106531081076,-73.46346760945949,74.0,3
30176,42.360886422413785,-74.65748385689656,58.0,1
30476,42.360964947727275,-74.65064808636363,44.0,1
30477,42.36172616589151,-74.64956369147285,129.0,1
31081,42.42192552270915,-74.620643825498,251.0,1
31082,42.42838985000001,-74.61595862857142,14.0,1
31377,42.36740650688075,-74.61130296788988,218.0,1
31379,42.39945695588236,-74.60422469411765,34.0,1
31382,42.432021160000005,-74.60868099692306,130.0,1
31677,42.3696383179487,-74.59744807521366,234.0,1
31678,42.38235237239711,-74.59815488983047,413.0,1
31679,42.39166942844831,-74.59968646522987,348.0,1
31682,42.436603092265194,-74.59372189337016,181.0,1
31982,42.440395028846154,-74.58729872307693,52.0,1
31983,42.44624054170041,-74.58068433886636,247.0,1
32283,42.45361428353907,-74.56897048189302,243.0,1
32284,42.455777802597396,-74.56634996558441,154.0,1
32583,42.450289468791944,-74.55569085268455,298.0,1
32881,42.41637409776948,-74.54180664721189,269.0,1
32882,42.44130717272728,-74.53532180909092,11.0,1
32883,42.44378596184211,-74.54179747324565,228.0,1
33180,42.41359210545455,-74.5251098818182,110.0,1
33181,42.41547383939394,-74.53234896515153,66.0,1
33182,42.43907814682922,-74.52866223609757,205.0,1
33480,42.407223998598155,-74.51277136261679,214.0,1
33482,42.435633386227536,-74.51570885988028,167.0,1
33780,42.402840208771934,-74.50623578157894,114.0,1
33782,42.43439841483254,-74.50047270047848,209.0,1
34081,42.426507108088245,-74.48474279338234,136.0,1
34082,42.431432114705885,-74.49166756176469,170.0,1
42509,42.80155825336341,-74.11063414708754,2661.0,23
42809,42.801899089604305,-74.10363131991953,1491.0,23
42810,42.80341739032865,-74.09698497089201,1065.0,23
43110,42.803767554694616,-74.09203986107568,1097.0,23
45357,40.76795447640449,-73.97911013932585,178.0,3
45657,40.76521996079542,-73.97217685795451,176.0,1
45658,40.77635780312498,-73.96777210078126,128.0,2
47466,40.88962,-73.89295200000001,2.0,2
52379,42.40020396296297,-73.67741754666669,135.0,2
52380,42.40987091424581,-73.67438936103348,716.0,2
52680,42.41086515960266,-73.65904436490065,151.0,1
52980,42.411120133522736,-73.64620153806818,176.0,1
52981,42.417889930107535,-73.63944690860218,93.0,1
53281,42.41984308880599,-73.63231460298506,134.0,1
53581,42.41804325921049,-73.61807088750001,152.0,1
53881,42.42001747669904,-73.60493216456305,206.0,1
54181,42.426763624666705,-73.59257703933334,150.0,1
54481,42.42736775373135,-73.5830638671642,67.0,1
54482,42.43169088022599,-73.57744410056497,177.0,1
54782,42.4395007574074,-73.56577047407403,162.0,1
54783,42.44358326727273,-73.56070258272729,110.0,1
55083,42.45021831847827,-73.55604685869558,184.0,1
55084,42.45825792012988,-73.54903536168831,154.0,1
55384,42.462911124260366,-73.54033536982247,169.0,1
55385,42.469213553125,-73.53346149062499,32.0,1
55685,42.47402499392716,-73.52466847125505,247.0,1
55686,42.485831239240504,-73.51949456582275,79.0,1
55986,42.49339464774775,-73.51330493783784,111.0,1
55987,42.50227884174756,-73.50835313155339,206.0,1
55988,42.50853740882354,-73.50682520000001,34.0,1
56288,42.51272608114034,-73.4987378732456,228.0,1
56588,42.515268108282214,-73.48266128435584,326.0,1
56888,42.520870605263156,-73.47628909473684,57.0,1
56889,42.52536947812496,-73.47057123258926,224.0,1
57189,42.53064813953487,-73.45747110883715,215.0,1
57489,42.53365220375,-73.44405456999999,80.0,1
57490,42.53539560769231,-73.4489919576923,26.0,1
57789,42.53164574216866,-73.43058239518074,166.0,1
58089,42.53225315754715,-73.41839476981133,106.0,1
58389,42.53467546071429,-73.41015970357145,28.0,1
58390,42.537211564957275,-73.40380368119659,117.0,1
58690,42.54298691522842,-73.39353765380713,197.0,1
58691,42.55016728351649,-73.38798758901099,91.0,1
58990,42.54834852352941,-73.37207310588235,17.0,1
58991,42.5498209188679,-73.37865059150947,106.0,1
59290,42.54287131558935,-73.3613544838403,526.0,4
59590,42.54383876564417,-73.35140982592023,652.0,4
59890,42.53967497560001,-73.33725665299998,500.0,4
60190,42.54191692903224,-73.32435844677418,558.0,4
60490,42.545790605296595,-73.31434110656784,472.0,4
60491,42.55243502276423,-73.3079418386179,492.0,4
60791,42.559578011904755,-73.30367491190474,210.0,4
60792,42.56836483085937,-73.30296219700523,768.0,4
60793,42.5813110173579,-73.29719859831032,651.0,4
60794,42.59361572371365,-73.2932069246085,447.0,4
61094,42.600544148958335,-73.29048572708332,96.0,4
61095,42.60875911796408,-73.28788998842315,501.0,4
61096,42.62220125946502,-73.28196743374485,486.0,4
61097,42.63188034285713,-73.27858501183673,245.0,4
61397,42.63832441578948,-73.27552715296052,304.0,4
61398,42.6475008193858,-73.26786422418428,521.0,4
61698,42.653947628179566,-73.2581122032419,401.0,4
61699,42.655667464705886,-73.25110088235294,17.0,4
61999,42.66022754285715,-73.24325822451736,518.0,4
62299,42.665891088135595,-73.23589073898307,236.0,3
62300,42.67446807353499,-73.23125873724011,529.0,4
62600,42.677898857306594,-73.21736575329514,349.0,3
62900,42.68062625984849,-73.20983839469699,132.0,3
62901,42.68838682468008,-73.2031817678245,547.0,3
62902,42.702660206932784,-73.20035711575632,476.0,3
62903,42.71137174373576,-73.20182037266515,439.0,4
54704,41.38666083266666,-73.56540449200001,150.0,1
55004,41.387983481707316,-73.5515676365854,164.0,1
55304,41.39123031069519,-73.53881169358286,187.0,1
55604,41.39247008495573,-73.52349310884965,226.0,1
55904,41.393357311494256,-73.51190245459773,174.0,1
56204,41.389060572020746,-73.49856007202077,193.0,1
56503,41.38456771666668,-73.4827075888889,18.0,1
56504,41.385841374149656,-73.48460716870744,147.0,1
56804,41.38890500103629,-73.47190338290154,193.0,1
57104,41.392300220487826,-73.45772606487797,205.0,1
57404,41.388311463389854,-73.44510843661003,295.0,1
57703,41.379228530434744,-73.43212049173913,230.0,1
57704,41.38508931481482,-73.43781644444445,27.0,1
58002,41.367873841441444,-73.41464832072074,222.0,1
58003,41.37345083691277,-73.4220107489933,149.0,1
58301,41.35495938888889,-73.40155168160915,261.0,1
58302,41.36096399477125,-73.40890265065357,306.0,1
58598,41.31383896216216,-73.38527431621621,111.0,1
58599,41.32506718861388,-73.38781219108911,202.0,1
58600,41.33916336300001,-73.39350889700009,300.0,1
58601,41.347415402366856,-73.39521035680487,169.0,1
58897,41.30423852666668,-73.37973719333333,15.0,1
58898,41.30661503296705,-73.38081755879122,182.0,1
44869,42.254203950000004,-74.01330200000001,2.0,1
45666,40.886602075199995,-73.96159306639998,625.0,8
45967,40.896459139866735,-73.95302973559133,1801.0,9
45968,40.91145901089809,-73.9495935283089,3808.0,9
45969,40.92042445896773,-73.95714783774196,1550.0,9
46262,40.83333135612122,-73.94380122121214,825.0,8
42510,42.803455948275854,-74.11303582068965,58.0,2
45056,40.75309649516128,-73.99569509435482,124.0,1
46566,40.87787962352941,-73.92223916117652,85.0,1
47168,40.908759817424254,-73.89598617954546,396.0,2
47774,40.99007780888889,-73.87302341555554,45.0,4
50218,41.582313153813516,-73.76624140889832,236.0,1
50816,41.556216206383,-73.73568725212766,94.0,1
51116,41.551426375913984,-73.7253758339785,465.0,1
52308,41.44679030243905,-73.67408787479675,123.0,1
52309,41.45891343229815,-73.669234215528,161.0,1
51121,41.62391000108697,-73.71948157608695,92.0,1
51720,41.61101596476191,-73.69908988,105.0,1
52020,41.610700514230814,-73.68447636076927,260.0,1
55016,41.55823892896171,-73.54880911256835,183.0,1
55316,41.55629170126581,-73.53821389240505,79.0,1
55616,41.55420755929201,-73.52306627743363,226.0,1
55916,41.55558884276734,-73.51268672138366,318.0,1
55917,41.567071331700255,-73.50666771786734,347.0,1
55918,41.57300395737705,-73.50539463114752,61.0,1
55923,41.64722981176472,-73.51311729235293,170.0,1
56216,41.55732301052632,-73.50410740175435,57.0,1
56217,41.56035669238095,-73.50429208857145,105.0,1
56218,41.57587985098524,-73.49899338472908,406.0,1
56222,41.63857353636363,-73.49790322272726,22.0,1
56223,41.64267852241379,-73.49941507356323,174.0,1
56518,41.582676575862074,-73.48551806666667,87.0,1
56519,41.58741240512819,-73.47925565641025,39.0,1
56523,41.64624630260415,-73.48316453958329,192.0,2
56819,41.590649537684186,-73.47134674063153,475.0,1
56822,41.63311176685081,-73.47062913314922,362.0,2
56823,41.643832363508764,-73.47611822175438,285.0,2
57119,41.59504792309709,-73.45946750918641,381.0,2
57120,41.602261166216216,-73.45252444831083,296.0,2
57121,41.61961205295564,-73.45809522290642,406.0,2
57122,41.62715955166666,-73.46348348833335,120.0,2
57419,41.59211168678959,-73.4451664104455,651.0,2
57420,41.60841873586957,-73.44970067608696,276.0,2
57421,41.61391189586777,-73.44952448016527,121.0,2
57718,41.58445882358209,-73.43186703343284,335.0,2
57719,41.585487818181825,-73.43161892545454,110.0,2
58011,41.48684756284586,-73.41411572015811,253.0,1
58012,41.49828695788045,-73.41744870135862,368.0,1
58013,41.511573094392496,-73.42094775763242,321.0,1
58014,41.52415388059404,-73.41791334594062,505.0,1
58015,41.53650112337167,-73.41233156398465,261.0,1
58018,41.57996829111109,-73.41717991525923,675.0,2
58310,41.47288216388886,-73.4087697522728,396.0,1
58311,41.48136561127821,-73.40989192706769,133.0,1
58315,41.54170186815068,-73.40996659178093,292.0,1
58316,41.55161454587155,-73.40581932079515,327.0,1
58317,41.56542116676384,-73.40541091545181,343.0,1
58318,41.57918334115385,-73.40601389423077,520.0,2
46595,41.27715622985073,-73.9310612447761,67.0,1
48994,41.25583221250002,-73.8178187214286,280.0,1
49294,41.255591939999995,-73.81257589,20.0,1
50192,41.22964815069445,-73.76492838020835,288.0,1
50492,41.23491701841006,-73.75326093347279,239.0,1
50792,41.23671597522933,-73.7424516330275,109.0,1
50793,41.23902388920863,-73.73600946187052,139.0,1
51093,41.24037362031252,-73.72555561145835,192.0,1
51392,41.23707859722222,-73.70988076944445,36.0,1
51393,41.23944902928572,-73.71419458499996,140.0,1
51692,41.23407185886794,-73.6997172550943,265.0,1
51693,41.23790527222223,-73.70152324444445,36.0,1
51991,41.223868100000004,-73.67913987777779,9.0,1
51992,41.22646992933334,-73.68487813133336,150.0,1
52291,41.22131584648648,-73.6733288535135,185.0,1
53190,41.20199189017094,-73.63148305726493,234.0,1
53488,41.18174881860465,-73.61373199069767,86.0,1
53489,41.19052723281251,-73.61959891289061,256.0,1
53490,41.19741825,-73.62537,4.0,1
53784,41.12540225555554,-73.59966906581198,117.0,1
53787,41.16735688376069,-73.60119732307692,117.0,1
53788,41.17415286893204,-73.60669455728154,103.0,1
54083,41.11043998768472,-73.5908460650246,203.0,1
54084,41.124462993548384,-73.59838569193548,62.0,1
54085,41.13649993246075,-73.59511225759168,191.0,1
54086,41.15092534959998,-73.5931187992,125.0,1
54087,41.160164196226425,-73.59700530943398,53.0,1
54382,41.09869318749999,-73.57962908984378,256.0,1
54383,41.103801000000004,-73.58524525,4.0,1
54681,41.0887175628205,-73.56082168333334,78.0,1
54682,41.091291735483864,-73.56781608709679,62.0,1
54981,41.08206772,-73.55489859529415,170.0,1
52926,41.689094103278705,-73.643545747541,61.0,1
53226,41.69181246666667,-73.63839606666666,6.0,1
53227,41.70050946726548,-73.63656952495006,501.0,1
53527,41.70148080599999,-73.61471515400002,50.0,1
53528,41.71027101714286,-73.62178219571435,70.0,1
53827,41.69906424081632,-73.61101798367343,49.0,1
53828,41.71241511304347,-73.61099733478261,23.0,1
53829,41.720125466666666,-73.61153323333333,3.0,1
54734,41.7989771,-73.55892880000002,2.0,1
46260,40.80721359028571,-73.93594800114288,175.0,1
46261,40.81504801652661,-73.9442037773109,357.0,1
46558,40.7762516155462,-73.92464926113429,476.0,1
46559,40.78838156657606,-73.9268355926631,368.0,1
46560,40.800913357692316,-73.92752873461541,364.0,1
46858,40.77228519,-73.91971269000001,10.0,1
